HospitalName,ServiceKey,AverageWaitingTime_Speciality_Priority_Institution,MonthPortuguese,Year,NumberOfPeople
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",2,13,,2024,3
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",2,0,,2024,6
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",2,84,,2024,412
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",3,0,,2024,1
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",3,0,,2024,12
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",3,324,,2024,36
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",7,61,,2024,4
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",7,0,,2024,5
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",7,506,,2024,387
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",11,48,,2024,2
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",11,31.5,,2024,3
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",13,0,,2024,2
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",13,112,,2024,5
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",13,0,,2024,192
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",13,242,,2024,239
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",14,91,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",14,73,,2024,2
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",14,0,,2024,6
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",14,600,,2024,224
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",16,64,,2024,1
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",16,71,,2024,21
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",16,0,,2024,956
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",16,156,,2024,1107
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",17,42,,2024,17
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",17,0,,2024,53
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",17,121,,2024,633
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",18,76,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",18,69,,2024,3
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",18,0,,2024,57
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",19,0,,2024,1
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",19,0,,2024,3
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",19,109,,2024,68
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",20,74,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",20,0,,2024,13
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",20,65,,2024,19
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",20,132,,2024,44
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",24,14,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",26,26,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",26,32,,2024,7
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",26,0,,2024,22
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",26,213,,2024,257
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",28,37,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",28,0,,2024,2
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",28,45,,2024,11
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",28,232,,2024,65
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",30,0,,2024,3
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",30,45,,2024,4
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",30,461,,2024,308
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",44,0,,2024,6
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",44,230,,2024,190
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",48,87,,2024,1
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",48,0,,2024,8
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",48,511,,2024,157
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",49,29,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",49,0,,2024,1
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",49,28,,2024,2
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",49,36,,2024,10
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",50,61,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",50,0,,2024,4
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",50,143,,2024,25
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",92,13,,2024,3
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",92,0,,2024,6
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",92,84,,2024,412
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",98,61,,2024,4
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",98,0,,2024,5
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",98,506,,2024,387
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",99,64,,2024,1
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",99,71,,2024,21
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",99,0,,2024,956
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",99,156,,2024,1107
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",100,42,,2024,17
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",100,0,,2024,53
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",100,121,,2024,633
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",101,0,,2024,2
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",101,112,,2024,5
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",101,0,,2024,192
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",101,242,,2024,239
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",108,29,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",108,0,,2024,1
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",108,28,,2024,2
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",108,36,,2024,10
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",126,91,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",126,73,,2024,2
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",126,0,,2024,6
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",126,600,,2024,224
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",127,74,,2024,0
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",127,0,,2024,13
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",127,65,,2024,19
"Hospital Distrital de Lamego (Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE)",127,132,,2024,44
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",1,91,,2024,0
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",2,114,,2024,0
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",2,0,,2024,1
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",8,0,,2024,7
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",13,0,,2024,3
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",17,182,,2024,6
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",17,0,,2024,9
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",17,262,,2024,692
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",18,0,,2024,3
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",19,100,,2024,0
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",22,0,,2024,6
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",25,111,,2024,0
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",26,0,,2024,6
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",26,177,,2024,529
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",46,0,,2024,1
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",51,0,,2024,1
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",51,0,,2024,15
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",51,191,,2024,28
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",92,114,,2024,0
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",92,0,,2024,1
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",100,182,,2024,6
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",100,0,,2024,9
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",100,262,,2024,692
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",101,0,,2024,3
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",103,0,,2024,1
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",130,0,,2024,1
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",130,0,,2024,15
"Hospital Distrital de Macedo de Cavaleiros (Unidade Local de Saúde do Nordeste, EPE)",130,191,,2024,28
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",2,25,,2024,0
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",2,154,,2024,27
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",7,0,,2024,5
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",7,381,,2024,221
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",9,0,,2024,1
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",9,208,,2024,36
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",13,120,,2024,14
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",16,0,,2024,3
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",16,64,,2024,4
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",16,140,,2024,39
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",18,341,,2024,211
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",19,210,,2024,33
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",26,387,,2024,19
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",30,233,,2024,99
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",42,74,,2024,0
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",42,0,,2024,1
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",42,197,,2024,20
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",49,0,,2024,2
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",49,192,,2024,7
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",92,25,,2024,0
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",92,154,,2024,27
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",98,0,,2024,5
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",98,381,,2024,221
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",99,0,,2024,3
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",99,64,,2024,4
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",99,140,,2024,39
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",101,120,,2024,14
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",102,0,,2024,1
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",102,208,,2024,36
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",106,74,,2024,0
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",106,0,,2024,1
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",106,197,,2024,20
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",108,0,,2024,2
"Hospital Distrital de Mirandela (Unidade Local de Saúde do Nordeste, EPE)",108,192,,2024,7
"Hospital Distrital de Santarém, EPE",1,0,,2024,3
"Hospital Distrital de Santarém, EPE",1,336,,2024,53
"Hospital Distrital de Santarém, EPE",2,30.5,,2024,0
"Hospital Distrital de Santarém, EPE",2,0,,2024,4
"Hospital Distrital de Santarém, EPE",2,145,,2024,11
"Hospital Distrital de Santarém, EPE",3,25,,2024,0
"Hospital Distrital de Santarém, EPE",4,0,,2024,9
"Hospital Distrital de Santarém, EPE",5,0,,2024,2
"Hospital Distrital de Santarém, EPE",5,381,,2024,16
"Hospital Distrital de Santarém, EPE",5,316,,2024,64
"Hospital Distrital de Santarém, EPE",7,17,,2024,2
"Hospital Distrital de Santarém, EPE",7,46,,2024,14
"Hospital Distrital de Santarém, EPE",7,186,,2024,292
"Hospital Distrital de Santarém, EPE",9,0,,2024,1
"Hospital Distrital de Santarém, EPE",9,51,,2024,5
"Hospital Distrital de Santarém, EPE",9,114,,2024,22
"Hospital Distrital de Santarém, EPE",13,27,,2024,1
"Hospital Distrital de Santarém, EPE",13,0,,2024,3
"Hospital Distrital de Santarém, EPE",13,78,,2024,23
"Hospital Distrital de Santarém, EPE",14,26,,2024,1
"Hospital Distrital de Santarém, EPE",14,0,,2024,3
"Hospital Distrital de Santarém, EPE",14,181,,2024,90
"Hospital Distrital de Santarém, EPE",16,55,,2024,3
"Hospital Distrital de Santarém, EPE",16,0,,2024,9
"Hospital Distrital de Santarém, EPE",16,229,,2024,705
"Hospital Distrital de Santarém, EPE",17,0,,2024,53
"Hospital Distrital de Santarém, EPE",17,301,,2024,1038
"Hospital Distrital de Santarém, EPE",18,0,,2024,3
"Hospital Distrital de Santarém, EPE",18,25,,2024,4
"Hospital Distrital de Santarém, EPE",19,0,,2024,1
"Hospital Distrital de Santarém, EPE",20,69,,2024,0
"Hospital Distrital de Santarém, EPE",20,133,,2024,10
"Hospital Distrital de Santarém, EPE",21,7,,2024,0
"Hospital Distrital de Santarém, EPE",21,0,,2024,1
"Hospital Distrital de Santarém, EPE",21,79,,2024,25
"Hospital Distrital de Santarém, EPE",21,331,,2024,978
"Hospital Distrital de Santarém, EPE",26,19,,2024,1
"Hospital Distrital de Santarém, EPE",26,236,,2024,37
"Hospital Distrital de Santarém, EPE",30,183,,2024,48
"Hospital Distrital de Santarém, EPE",38,29,,2024,0
"Hospital Distrital de Santarém, EPE",38,0,,2024,1
"Hospital Distrital de Santarém, EPE",39,37,,2024,0
"Hospital Distrital de Santarém, EPE",39,0,,2024,3
"Hospital Distrital de Santarém, EPE",40,17,,2024,0
"Hospital Distrital de Santarém, EPE",40,0,,2024,1
"Hospital Distrital de Santarém, EPE",40,28,,2024,5
"Hospital Distrital de Santarém, EPE",44,58,,2024,4
"Hospital Distrital de Santarém, EPE",44,0,,2024,6
"Hospital Distrital de Santarém, EPE",44,145,,2024,270
"Hospital Distrital de Santarém, EPE",47,38,,2024,1
"Hospital Distrital de Santarém, EPE",49,12,,2024,0
"Hospital Distrital de Santarém, EPE",49,0,,2024,1
"Hospital Distrital de Santarém, EPE",49,28,,2024,4
"Hospital Distrital de Santarém, EPE",49,32,,2024,10
"Hospital Distrital de Santarém, EPE",50,0,,2024,3
"Hospital Distrital de Santarém, EPE",50,275,,2024,78
"Hospital Distrital de Santarém, EPE",92,30.5,,2024,0
"Hospital Distrital de Santarém, EPE",92,0,,2024,4
"Hospital Distrital de Santarém, EPE",92,145,,2024,11
"Hospital Distrital de Santarém, EPE",98,17,,2024,2
"Hospital Distrital de Santarém, EPE",98,46,,2024,14
"Hospital Distrital de Santarém, EPE",98,186,,2024,292
"Hospital Distrital de Santarém, EPE",99,55,,2024,3
"Hospital Distrital de Santarém, EPE",99,0,,2024,9
"Hospital Distrital de Santarém, EPE",99,229,,2024,705
"Hospital Distrital de Santarém, EPE",100,0,,2024,53
"Hospital Distrital de Santarém, EPE",100,301,,2024,1038
"Hospital Distrital de Santarém, EPE",101,27,,2024,1
"Hospital Distrital de Santarém, EPE",101,0,,2024,3
"Hospital Distrital de Santarém, EPE",101,78,,2024,23
"Hospital Distrital de Santarém, EPE",102,0,,2024,1
"Hospital Distrital de Santarém, EPE",102,51,,2024,5
"Hospital Distrital de Santarém, EPE",102,114,,2024,22
"Hospital Distrital de Santarém, EPE",108,12,,2024,0
"Hospital Distrital de Santarém, EPE",108,0,,2024,1
"Hospital Distrital de Santarém, EPE",108,28,,2024,4
"Hospital Distrital de Santarém, EPE",108,32,,2024,10
"Hospital Distrital de Santarém, EPE",126,26,,2024,1
"Hospital Distrital de Santarém, EPE",126,0,,2024,3
"Hospital Distrital de Santarém, EPE",126,181,,2024,90
"Hospital Distrital de Santarém, EPE",127,69,,2024,0
"Hospital Distrital de Santarém, EPE",127,133,,2024,10
"Hospital Distrital do Montijo (Centro Hospitalar Barreiro Montijo, EPE)",2,29,,2024,0
"Hospital Distrital do Montijo (Centro Hospitalar Barreiro Montijo, EPE)",2,23,,2024,1
"Hospital Distrital do Montijo (Centro Hospitalar Barreiro Montijo, EPE)",9,107,,2024,0
